;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Índice;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;CUADRO N° 13;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;CARACTERÍSTICAS OCUPACIONALES Y DEL EMPLEADOR - SECTOR PÚBLICO - POR RAMA DE ACTIVIDAD ECONÓMICA CIIU 4 A NIVEL 1 (SECCIÓN), 2009 - 2023;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;Desagregaciones (CIIU Rev. 4);Descripción;ene.-09;feb.-09;mar.-09;abr.-09;may.-09;jun.-09;jul.-09;ago.-09;sep.-09;oct.-09;nov.-09;dic.-09;ene.-10;feb.-10;mar.-10;abr.-10;may.-10;jun.-10;jul.-10;ago.-10;sep.-10;oct.-10;nov.-10;dic.-10;ene.-11;feb.-11;mar.-11;abr.-11;may.-11;jun.-11;jul.-11;ago.-11;sep.-11;oct.-11;nov.-11;dic.-11;ene.-12;feb.-12;mar.-12;abr.-12;may.-12;jun.-12;jul.-12;ago.-12;sep.-12;oct.-12;nov.-12;dic.-12;ene.-13;feb.-13;mar.-13;abr.-13;may.-13;jun.-13;jul.-13;ago.-13;sep.-13;oct.-13;nov.-13;dic.-13;ene.-14;feb.-14;mar.-14;abr.-14;may.-14;jun.-14;jul.-14;ago.-14;sep.-14;oct.-14;nov.-14;dic.-14;ene.-15;feb.-15;mar.-15;abr.-15;may.-15;jun.-15;jul.-15;ago.-15;sep.-15;oct.-15;nov.-15;dic.-15;ene.-16;feb.-16;mar.-16;abr.-16;may.-16;jun.-16;jul.-16;ago.-16;sep.-16;oct.-16;nov.-16;dic.-16;ene.-17;feb.-17;mar.-17;abr.-17;may.-17;jun.-17;jul.-17;ago.-17;sep.-17;oct.-17;nov.-17;dic.-17;ene.-18;feb.-18;mar.-18;abr.-18;may.-18;jun.-18;jul.-18;ago.-18;sep.-18;oct.-18;nov.-18;dic.-18;ene.-19;feb.-19;mar.-19;abr.-19;may.-19;jun.-19;jul.-19;ago.-19;sep.-19;oct.-19;nov.-19;dic.-19;ene.-20;feb.-20;mar.-20;abr.-20;may.-20;jun.-20;jul.-20;ago.-20;sep.-20;oct.-20;nov.-20;dic.-20;ene.-21;feb.-21;mar.-21;abr.-21;may.-21;jun.-21;jul.-21;ago.-21;sep.-21;oct.-21;nov.-21;dic.-21;ene.-22;feb.-22;mar.-22;abr.-22;may.-22;jun.-22;jul.-22;ago.-22;sep.-22;oct.-22;nov.-22;dic.-22;ene.-23;feb.-23;mar.-23
;A;Agricultura, ganadería,  silvicultura y pesca.;1.116;1.146;1.148;1.146;1.140;1.148;1.138;1.138;1.142;1.070;1.155;1.150;1.058;1.054;1.061;1.082;1.199;1.227;1.142;1.161;1.180;1.198;1.292;1.292;1.158;1.147;1.168;1.142;1.239;1.398;1.564;1.574;1.581;1.622;1.641;1.639;1.484;1.540;1.585;1.591;1.624;1.552;1.559;1.559;1.663;1.720;1.793;1.804;1.770;1.782;1.841;1.870;1.979;1.910;1.961;1.985;1.760;1.796;1.895;1.876;1.119;1.095;1.125;1.143;1.141;1.156;1.170;1.211;1.224;1.243;1.342;1.312;1.424;1.378;1.409;1.198;1.222;1.233;1.258;1.266;1.301;1.337;1.350;1.342;1.275;1.274;1.277;1.275;1.277;1.281;1.289;1.313;1.331;1.361;1.384;1.382;1.139;1.135;1.141;1.123;1.126;1.110;1.095;1.065;1.092;1.143;1.158;1.152;172;173;175;176;174;148;151;150;149;147;155;150;143;144;147;146;144;89;90;95;95;94;95;95;92;85;90;90;90;89;88;89;88;87;86;88;88;89;89;90;89;88;87;94;96;85;87;87;72;72;72;73;73;73;71;72;72;73;73;74;69;68;68
;B;Explotación de minas y canteras.;943;951;1.139;1.137;1.127;1.136;1.150;1.155;1.193;1.186;1.170;1.152;1.175;1.337;1.356;;;922;934;951;972;985;986;980;1.150;1.131;1.152;1.162;1.187;1.205;1.242;1.278;1.294;1.303;1.262;1.273;1.291;1.312;1.335;1.358;1.380;1.403;1.432;1.442;1.444;1.452;1.445;1.451;4.872;4.955;5.041;5.168;5.183;5.202;5.293;5.660;5.693;5.828;5.972;5.967;6.014;5.999;6.212;6.353;6.365;6.382;6.622;6.619;6.626;6.613;6.598;6.802;6.639;6.601;6.574;6.536;6.507;6.505;6.486;6.439;6.448;6.756;6.735;6.714;6.653;6.558;6.646;6.625;6.621;6.834;6.775;7.187;7.187;7.127;7.279;7.323;7.354;7.557;7.633;7.624;7.627;7.508;7.475;7.477;7.461;7.447;7.426;7.405;7.408;7.418;7.408;7.408;7.400;7.428;7.403;7.382;7.365;7.346;7.311;7.303;7.286;7.238;7.202;7.154;7.077;7.022;6.995;7.020;6.984;6.974;6.960;6.954;6.946;6.890;6.876;6.872;6.858;6.827;6.793;6.772;6.750;6.674;6.654;6.631;;;;;;;;;;;;;;;;;;;;;;;;;;;
;C;Industrias manufactureras.;5.464;5.546;5.520;5.513;5.407;5.491;5.561;5.569;5.583;5.564;5.873;5.845;5.840;5.879;5.978;7.330;7.284;7.288;7.513;7.480;7.904;7.902;7.560;8.426;8.420;8.233;8.322;8.486;8.484;8.691;8.840;8.941;8.974;9.134;9.144;9.353;9.260;9.406;9.199;9.347;9.314;9.316;9.476;9.474;9.851;9.835;9.800;9.850;6.401;6.536;6.651;7.457;7.482;7.793;7.789;7.709;7.553;7.401;7.270;7.213;6.917;6.900;6.924;6.904;6.867;6.873;6.870;6.933;7.011;7.054;7.028;6.969;6.821;6.814;7.527;7.537;7.524;7.518;7.525;7.528;7.489;7.324;7.207;7.038;6.907;6.916;6.986;6.944;6.904;6.831;6.799;6.815;6.804;6.832;7.297;7.386;7.498;7.505;7.614;7.615;7.564;7.488;7.487;7.529;7.561;7.488;7.325;7.304;7.259;7.234;7.219;7.298;7.300;7.354;7.420;7.406;7.380;7.341;6.864;6.848;6.646;6.618;6.421;6.309;6.357;6.305;6.304;6.273;6.266;6.237;6.192;5.973;5.975;5.925;5.863;5.753;5.742;5.612;5.519;5.003;5.009;4.991;4.989;4.983;11.558;11.541;11.328;11.064;11.017;10.989;10.960;10.959;10.980;10.982;10.998;10.990;11.007;10.983;10.958;10.922;10.908;10.904;10.939;10.916;10.842;10.923;10.957;10.944;11.306;11.317;11.335
;D;Suministro de electricidad, gas, vapor y aire acondicionado.;172;170;169;170;170;169;1.894;1.847;1.809;1.792;1.792;1.801;1.748;3.839;4.046;3.935;4.040;3.955;4.025;4.114;4.319;4.272;4.355;4.379;4.433;4.511;4.597;4.692;4.656;4.646;4.809;4.982;4.903;4.775;4.804;4.954;4.977;5.590;5.960;6.069;5.980;6.075;6.182;6.445;6.557;6.489;6.398;6.434;6.881;7.188;7.434;8.706;11.780;12.788;13.103;13.309;13.723;13.800;13.740;13.623;13.412;14.286;14.911;15.112;15.094;15.114;15.140;14.829;14.738;14.677;14.819;14.765;14.320;14.469;14.642;14.695;14.657;14.780;14.833;14.981;15.141;15.045;14.961;14.881;14.124;14.409;14.652;14.638;14.725;14.830;14.735;14.854;14.996;15.084;14.884;14.586;14.374;14.482;14.659;14.662;14.704;14.716;14.670;14.852;14.783;14.867;14.655;14.730;14.746;14.814;14.787;14.678;14.712;14.732;14.718;14.706;14.720;14.729;14.722;14.566;13.965;14.015;13.930;13.829;13.660;13.491;13.489;13.554;13.617;13.563;13.611;13.422;13.198;13.208;13.256;13.176;13.141;12.892;13.005;12.974;12.970;12.974;12.946;12.949;12.805;12.897;12.912;12.939;12.993;13.062;13.137;13.261;13.160;13.159;13.104;13.092;13.028;13.058;13.144;13.167;13.368;13.478;13.504;13.396;13.461;13.566;13.542;13.540;13.371;13.245;13.431
;E;"Distribución de agua; alcantarillado, gestión de desechos y actividades de saneamiento.";6.157;6.254;6.323;6.300;6.352;6.322;6.337;6.250;6.225;6.256;6.299;6.270;6.323;6.353;6.520;6.595;6.642;6.678;7.215;7.272;7.645;7.704;7.737;7.737;6.786;6.834;6.867;7.175;7.581;7.756;7.609;7.679;7.722;7.901;8.088;8.109;8.286;8.469;8.548;8.568;8.609;8.636;8.644;8.666;8.633;8.687;8.712;8.681;9.409;9.599;9.663;9.995;10.256;10.229;10.199;10.254;10.284;10.317;10.306;10.314;10.299;10.445;10.487;10.471;10.435;10.446;10.524;10.792;10.957;11.049;11.075;11.058;11.017;11.157;11.281;11.320;11.423;11.536;11.659;11.686;11.850;11.928;11.947;11.907;11.758;11.995;12.022;11.945;11.982;11.976;11.951;11.911;11.958;12.071;12.075;12.080;11.982;12.006;12.142;12.228;12.312;12.293;12.288;12.343;12.375;12.430;12.492;12.413;13.012;12.884;13.086;13.165;13.157;13.162;13.155;13.166;13.216;13.321;13.334;13.281;13.091;13.125;13.119;13.067;13.081;13.178;13.075;13.196;13.261;13.260;13.402;13.389;13.477;13.475;13.518;13.410;13.438;13.443;13.345;13.299;13.251;13.237;13.240;13.136;12.994;13.118;13.212;13.255;13.261;13.256;13.305;13.368;13.405;13.445;13.366;13.391;13.408;13.427;13.524;13.563;13.659;13.675;13.710;13.724;13.759;13.818;13.852;13.806;13.726;13.801;13.711
;F;Construcción.;412;416;444;447;455;445;441;441;742;834;831;833;839;899;930;1.007;1.021;3.064;3.117;3.212;3.203;3.203;3.303;3.337;3.379;3.226;3.288;3.265;3.378;3.406;3.446;3.499;3.490;3.560;3.583;3.602;3.785;3.791;3.786;3.863;3.884;3.947;4.054;4.094;4.116;4.264;4.268;4.243;4.199;4.217;4.192;4.218;4.276;4.338;4.391;4.521;4.676;4.689;4.642;4.594;4.495;4.626;4.610;4.582;4.486;4.370;4.329;4.439;4.337;4.359;4.537;4.616;4.540;4.623;4.676;4.654;4.707;4.811;5.105;5.164;5.334;5.354;5.362;5.338;5.047;5.010;5.284;5.336;5.376;5.425;5.362;5.281;4.928;4.937;4.883;4.857;4.814;4.875;4.925;4.924;4.903;4.934;4.941;4.897;4.922;4.872;4.884;4.818;4.676;4.587;4.634;4.618;4.666;4.598;4.586;4.577;4.575;4.581;4.604;4.593;4.517;4.508;4.548;4.525;4.478;4.436;4.415;4.409;4.392;4.422;4.490;4.519;4.461;4.542;4.548;4.421;4.346;4.232;4.244;4.207;4.149;4.172;4.181;4.172;4.302;4.335;4.257;4.243;4.225;4.275;4.271;4.136;4.082;4.084;4.069;4.056;4.022;4.048;4.048;4.056;4.066;4.115;4.109;4.133;4.127;4.122;4.041;4.077;4.038;4.118;4.148
