;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Índice;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;CUADRO N° 53;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;CARACTERÍSTICAS OCUPACIONALES Y DEL EMPLEADOR - POR CONDICIÓN DE TRABAJO, 2009 - 2023;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;Desagregaciones;ene.-09;feb.-09;mar.-09;abr.-09;may.-09;jun.-09;jul.-09;ago.-09;sep.-09;oct.-09;nov.-09;dic.-09;ene.-10;feb.-10;mar.-10;abr.-10;may.-10;jun.-10;jul.-10;ago.-10;sep.-10;oct.-10;nov.-10;dic.-10;ene.-11;feb.-11;mar.-11;abr.-11;may.-11;jun.-11;jul.-11;ago.-11;sep.-11;oct.-11;nov.-11;dic.-11;ene.-12;feb.-12;mar.-12;abr.-12;may.-12;jun.-12;jul.-12;ago.-12;sep.-12;oct.-12;nov.-12;dic.-12;ene.-13;feb.-13;mar.-13;abr.-13;may.-13;jun.-13;jul.-13;ago.-13;sep.-13;oct.-13;nov.-13;dic.-13;ene.-14;feb.-14;mar.-14;abr.-14;may.-14;jun.-14;jul.-14;ago.-14;sep.-14;oct.-14;nov.-14;dic.-14;ene.-15;feb.-15;mar.-15;abr.-15;may.-15;jun.-15;jul.-15;ago.-15;sep.-15;oct.-15;nov.-15;dic.-15;ene.-16;feb.-16;mar.-16;abr.-16;may.-16;jun.-16;jul.-16;ago.-16;sep.-16;oct.-16;nov.-16;dic.-16;ene.-17;feb.-17;mar.-17;abr.-17;may.-17;jun.-17;jul.-17;ago.-17;sep.-17;oct.-17;nov.-17;dic.-17;ene.-18;feb.-18;mar.-18;abr.-18;may.-18;jun.-18;jul.-18;ago.-18;sep.-18;oct.-18;nov.-18;dic.-18;ene.-19;feb.-19;mar.-19;abr.-19;may.-19;jun.-19;jul.-19;ago.-19;sep.-19;oct.-19;nov.-19;dic.-19;ene.-20;feb.-20;mar.-20;abr.-20;may.-20;jun.-20;jul.-20;ago.-20;sep.-20;oct.-20;nov.-20;dic.-20;ene.-21;feb.-21;mar.-21;abr.-21;may.-21;jun.-21;jul.-21;ago.-21;sep.-21;oct.-21;nov.-21;dic.-21;ene.-22;feb.-22;mar.-22;abr.-22;may.-22;jun.-22;jul.-22;ago.-22;sep.-22;oct.-22;nov.-22;dic.-22;ene.-23;feb.-23;mar.-23
;1_Cuenta Propia;245;246;247;248;248;247;247;248;249;249;249;250;267;267;267;266;267;266;266;266;265;265;265;266;286;286;287;287;295;296;296;295;295;294;295;296;318;319;319;319;319;319;319;319;319;318;319;320;347;348;348;348;348;348;348;348;348;348;348;349;370;371;371;370;371;372;372;372;372;373;373;375;385;387;386;387;385;385;385;385;385;385;384;387;395;395;395;397;395;395;396;395;395;394;394;394;403;403;402;403;403;403;405;406;405;406;405;405;412;413;415;415;415;415;416;416;416;416;415;416;422;423;422;423;424;424;424;424;424;425;424;424;430;430;430;429;429;428;427;425;426;426;427;428;427;428;427;429;430;430;430;430;430;430;430;432;452;453;453;454;454;454;456;455;455;455;455;455;477;478;479
;2_Patronos;286;287;289;290;291;292;292;292;293;293;294;297;309;311;312;312;313;311;312;312;312;313;313;317;334;339;337;338;343;343;343;343;343;344;345;348;365;368;369;371;372;373;374;375;376;377;378;379;404;407;409;409;410;411;412;413;415;415;415;418;438;440;441;443;444;445;446;447;447;448;449;451;461;463;463;464;466;466;467;467;467;467;466;467;474;474;473;473;472;473;473;473;474;473;474;478;483;483;484;487;485;486;487;488;489;490;489;490;497;498;499;499;500;500;500;501;501;501;502;503;510;511;511;511;511;511;511;512;512;512;512;514;518;519;517;503;501;503;503;504;505;507;510;513;512;513;514;515;517;515;515;516;517;517;517;519;537;538;541;539;541;541;541;542;543;544;545;547;565;567;571
;3_Asalariados;473;475;479;484;481;481;486;484;481;485;486;499;518;519;526;531;524;523;525;524;524;525;528;546;547;548;552;587;582;582;581;590;580;586;586;607;599;603;609;616;614;612;617;620;621;627;629;653;645;646;650;659;657;654;657;658;657;663;663;687;677;679;682;692;690;688;694;693;692;699;703;723;709;710;714;722;718;715;717;719;717;722;725;742;725;728;732;735;730;730;732;733;730;734;741;760;739;746;752;753;747;747;750;751;747;752;758;780;759;764;766;771;765;764;764;764;762;767;772;793;773;772;778;780;774;772;772;775;771;775;779;800;778;781;773;756;755;767;771;774;775;779;788;804;783;789;796;794;786;788;791;796;793;796;801;823;803;809;819;820;811;808;808;814;810;815;828;847;837;843;853
;Z2_Campesino;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;Total sueldo corriente medio;468;470;474;479;476;476;481;479;475;479;481;493;511;513;519;523;516;515;517;516;515;516;519;535;536;537;541;574;569;568;567;575;565;570;570;589;583;586;591;597;595;593;597;600;601;606;608;630;624;625;628;636;635;631;634;635;633;639;639;661;653;655;657;667;666;664;669;669;668;674;679;697;684;686;689;697;694;690;692;695;693;697;700;715;700;702;706;709;705;704;706;707;704;709;715;733;714;720;726;727;721;722;724;725;721;726;731;751;732;737;739;744;738;737;738;738;736;740;744;764;745;745;750;752;747;744;745;747;743;747;750;770;750;753;745;728;726;737;741;743;744;748;756;771;751;757;763;762;755;756;759;764;761;764;768;789;772;777;786;788;779;777;777;783;779;784;796;813;806;811;820
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;Fuente: Registro Estadístico de Empleo en la Seguridad Social (REESS) - Instituto Nacional de Estadística y Censos (INEC);;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
