;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Índice;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;CUADRO N° 29;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;CARACTERÍSTICAS SOCIO-DEMOGRÁFICAS - EMPLEO DOMÉSTICO - POR GRUPO DE EDAD, 2009 - 2023;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;Desagregaciones;ene.-09;feb.-09;mar.-09;abr.-09;may.-09;jun.-09;jul.-09;ago.-09;sep.-09;oct.-09;nov.-09;dic.-09;ene.-10;feb.-10;mar.-10;abr.-10;may.-10;jun.-10;jul.-10;ago.-10;sep.-10;oct.-10;nov.-10;dic.-10;ene.-11;feb.-11;mar.-11;abr.-11;may.-11;jun.-11;jul.-11;ago.-11;sep.-11;oct.-11;nov.-11;dic.-11;ene.-12;feb.-12;mar.-12;abr.-12;may.-12;jun.-12;jul.-12;ago.-12;sep.-12;oct.-12;nov.-12;dic.-12;ene.-13;feb.-13;mar.-13;abr.-13;may.-13;jun.-13;jul.-13;ago.-13;sep.-13;oct.-13;nov.-13;dic.-13;ene.-14;feb.-14;mar.-14;abr.-14;may.-14;jun.-14;jul.-14;ago.-14;sep.-14;oct.-14;nov.-14;dic.-14;ene.-15;feb.-15;mar.-15;abr.-15;may.-15;jun.-15;jul.-15;ago.-15;sep.-15;oct.-15;nov.-15;dic.-15;ene.-16;feb.-16;mar.-16;abr.-16;may.-16;jun.-16;jul.-16;ago.-16;sep.-16;oct.-16;nov.-16;dic.-16;ene.-17;feb.-17;mar.-17;abr.-17;may.-17;jun.-17;jul.-17;ago.-17;sep.-17;oct.-17;nov.-17;dic.-17;ene.-18;feb.-18;mar.-18;abr.-18;may.-18;jun.-18;jul.-18;ago.-18;sep.-18;oct.-18;nov.-18;dic.-18;ene.-19;feb.-19;mar.-19;abr.-19;may.-19;jun.-19;jul.-19;ago.-19;sep.-19;oct.-19;nov.-19;dic.-19;ene.-20;feb.-20;mar.-20;abr.-20;may.-20;jun.-20;jul.-20;ago.-20;sep.-20;oct.-20;nov.-20;dic.-20;ene.-21;feb.-21;mar.-21;abr.-21;may.-21;jun.-21;jul.-21;ago.-21;sep.-21;oct.-21;nov.-21;dic.-21;ene.-22;feb.-22;mar.-22;abr.-22;may.-22;jun.-22;jul.-22;ago.-22;sep.-22;oct.-22;nov.-22;dic.-22;ene.-23;feb.-23;mar.-23
;0_Menor a 15 años;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;1_Entre 15 y 24 años;3.422;3.440;3.448;3.459;3.436;3.486;3.589;3.807;4.166;4.407;4.397;4.351;4.511;4.480;4.562;4.650;4.966;5.915;6.183;6.249;6.317;6.315;6.209;6.146;6.253;6.259;6.314;6.362;6.710;7.003;7.143;7.255;7.463;7.634;7.703;7.646;7.694;7.607;7.630;7.585;7.593;7.525;7.512;7.463;7.466;7.493;7.424;7.269;7.347;7.243;7.244;7.223;7.180;7.089;7.086;7.063;7.065;7.087;7.055;6.947;7.119;7.052;7.018;7.045;6.948;6.830;6.755;6.796;6.865;6.860;6.780;6.679;6.745;6.667;6.621;6.562;6.479;6.391;6.315;6.151;6.106;6.065;5.987;5.869;5.811;5.724;5.630;5.593;5.539;5.471;5.371;5.259;5.197;5.132;5.096;5.044;5.023;4.878;4.854;4.794;4.751;4.690;4.652;4.620;4.560;4.538;4.493;4.409;4.447;4.416;4.392;4.317;4.217;4.181;4.144;4.115;4.068;4.036;4.001;3.898;3.911;3.875;3.821;3.772;3.724;3.656;3.590;3.532;3.505;3.430;3.382;3.326;3.377;3.338;3.288;3.037;2.782;2.599;2.518;2.466;2.413;2.366;2.334;2.327;2.331;2.299;2.332;2.317;2.319;2.328;2.321;2.311;2.328;2.313;2.294;2.282;2.269;2.306;2.315;2.308;2.293;2.248;2.245;2.227;2.210;2.181;2.160;2.127;2.154;2.132;2.135
;2_Entre 25 y 34 años;8.934;8.919;8.993;9.034;9.127;9.292;9.457;9.824;10.511;10.833;10.968;10.994;11.402;11.401;11.598;11.834;12.418;13.930;14.567;14.787;14.957;15.026;15.100;15.066;15.421;15.547;15.822;16.053;16.638;17.208;17.508;17.821;18.210;18.627;18.811;18.917;19.189;19.258;19.462;19.601;19.688;19.714;19.748;19.850;19.943;20.093;20.222;20.158;20.358;20.201;20.219;20.312;20.323;20.270;20.297;20.238;20.302;20.357;20.440;20.318;20.576;20.514;20.457;20.474;20.531;20.542;20.512;20.697;20.848;20.953;20.941;20.944;21.080;20.958;20.928;20.825;20.782;20.767;20.655;20.478;20.418;20.261;20.141;19.922;19.812;19.588;19.477;19.329;19.163;18.948;18.787;18.661;18.530;18.412;18.240;18.116;18.127;17.935;17.855;17.764;17.651;17.532;17.378;17.201;17.096;16.932;16.822;16.747;16.806;16.610;16.549;16.494;16.356;16.255;16.172;16.007;15.894;15.892;15.779;15.640;15.680;15.428;15.308;15.214;15.084;14.962;14.837;14.634;14.516;14.393;14.329;14.208;14.096;13.906;13.784;13.232;12.297;11.503;10.940;10.566;10.319;10.212;10.103;9.979;9.852;9.758;9.767;9.724;9.685;9.645;9.591;9.527;9.452;9.402;9.377;9.297;9.280;9.198;9.162;9.117;9.060;8.953;8.871;8.804;8.757;8.679;8.613;8.560;8.601;8.515;8.505
;3_Entre 35 y 44 años;10.619;10.606;10.663;10.715;10.791;10.942;11.177;11.535;12.130;12.530;12.626;12.711;13.067;13.086;13.223;13.465;13.947;15.266;15.839;16.171;16.422;16.614;16.820;16.858;17.285;17.449;17.665;18.029;18.573;19.165;19.632;20.045;20.455;20.887;21.147;21.267;21.743;21.863;22.081;22.261;22.497;22.659;22.840;22.989;23.106;23.399;23.533;23.559;23.825;23.771;23.920;24.085;24.179;24.245;24.413;24.602;24.791;25.037;25.175;25.172;25.572;25.649;25.785;25.998;26.098;26.224;26.273;26.526;26.823;26.985;27.049;27.073;27.302;27.366;27.463;27.495;27.478;27.461;27.462;27.409;27.423;27.363;27.326;27.217;27.183;27.079;27.022;26.923;26.786;26.699;26.490;26.420;26.322;26.262;26.172;26.040;26.129;26.069;26.156;25.991;25.992;25.936;25.771;25.750;25.709;25.582;25.509;25.464;25.565;25.507;25.579;25.494;25.451;25.349;25.238;25.199;25.164;25.111;25.038;24.931;24.991;24.838;24.823;24.724;24.639;24.574;24.465;24.370;24.351;24.211;24.232;24.106;24.107;23.973;23.867;23.267;21.955;20.621;19.713;19.127;18.772;18.566;18.446;18.321;18.174;18.081;18.111;18.071;18.017;17.973;17.926;17.859;17.858;17.832;17.804;17.768;17.778;17.743;17.763;17.724;17.705;17.703;17.611;17.624;17.570;17.527;17.468;17.335;17.347;17.193;17.189
;4_Entre 45 y 64 años;18.068;18.117;18.175;18.325;18.489;18.632;18.872;19.221;19.758;20.024;20.229;20.341;20.790;20.936;21.281;21.592;22.131;23.377;24.111;24.558;24.960;25.315;25.555;25.798;26.344;26.666;27.077;27.493;28.168;28.919;29.520;30.191;30.838;31.517;32.029;32.342;32.971;33.276;33.739;34.115;34.585;35.078;35.455;35.837;36.290;36.790;37.199;37.413;37.955;38.135;38.511;38.908;39.301;39.700;40.149;40.520;40.936;41.394;41.808;41.905;42.297;42.392;42.526;42.645;42.741;42.902;43.075;43.461;43.874;44.192;44.373;44.454;44.726;44.771;44.995;45.106;45.233;45.381;45.435;45.469;45.700;45.830;45.884;45.842;45.785;45.690;45.624;45.575;45.481;45.314;45.324;45.280;45.245;45.218;45.240;45.202;45.215;45.204;45.242;45.149;45.142;45.174;45.244;45.322;45.392;45.421;45.446;45.389;45.460;45.313;45.305;45.356;45.342;45.306;45.369;45.443;45.512;45.613;45.690;45.680;45.806;45.747;45.728;45.804;45.720;45.695;45.670;45.562;45.625;45.490;45.458;45.405;45.438;45.341;45.245;44.645;42.928;41.026;39.794;39.012;38.511;38.243;38.004;37.822;37.409;37.221;37.215;37.190;37.096;37.114;37.155;37.146;37.212;37.247;37.282;37.250;37.288;37.244;37.300;37.313;37.343;37.287;37.235;37.234;37.277;37.270;37.185;37.143;37.198;37.182;37.260
;5_65 años y más;1.800;1.787;1.777;1.800;1.787;1.799;1.836;1.864;1.873;1.862;1.863;1.859;1.881;1.861;1.875;1.875;1.888;1.961;1.987;2.035;2.055;2.086;2.151;2.160;2.202;2.230;2.304;2.346;2.404;2.476;2.559;2.611;2.663;2.725;2.787;2.849;2.957;2.989;3.054;3.119;3.172;3.254;3.337;3.422;3.513;3.596;3.668;3.713;3.776;3.843;3.933;3.983;4.023;4.098;4.179;4.248;4.315;4.372;4.452;4.522;4.576;4.552;4.577;4.598;4.634;4.643;4.663;4.764;4.821;4.837;4.867;4.912;4.953;4.963;4.990;5.025;5.044;5.080;5.113;5.183;5.192;5.245;5.267;5.295;5.312;5.325;5.342;5.328;5.383;5.406;5.417;5.457;5.477;5.472;5.509;5.538;5.551;5.546;5.588;5.607;5.685;5.701;5.748;5.798;5.795;5.830;5.891;5.918;5.933;5.960;5.978;5.991;6.033;6.089;6.126;6.147;6.176;6.216;6.254;6.248;6.286;6.286;6.339;6.330;6.359;6.376;6.464;6.496;6.493;6.523;6.530;6.530;6.531;6.502;6.549;6.555;6.488;6.371;6.246;6.220;6.170;6.172;6.115;6.105;6.022;5.968;5.978;5.946;5.933;5.915;5.926;5.948;5.967;5.964;5.957;5.937;5.927;5.897;5.859;5.819;5.833;5.841;5.826;5.816;5.766;5.776;5.790;5.810;5.763;5.699;5.647
;Total Empleo registrado;42.843;42.869;43.056;43.333;43.630;44.151;44.931;46.251;48.438;49.656;50.083;50.256;51.651;51.764;52.539;53.416;55.350;60.449;62.687;63.800;64.711;65.356;65.835;66.028;67.505;68.151;69.182;70.283;72.493;74.771;76.362;77.923;79.629;81.390;82.477;83.021;84.554;84.993;85.966;86.681;87.535;88.230;88.892;89.561;90.318;91.371;92.046;92.112;93.261;93.193;93.827;94.511;95.006;95.402;96.124;96.671;97.409;98.247;98.930;98.864;100.140;100.159;100.363;100.760;100.952;101.141;101.278;102.244;103.231;103.827;104.010;104.062;104.806;104.725;104.997;105.013;105.016;105.080;104.980;104.690;104.839;104.764;104.605;104.145;103.903;103.406;103.095;102.748;102.352;101.838;101.389;101.077;100.771;100.496;100.257;99.940;100.045;99.632;99.695;99.305;99.221;99.033;98.793;98.691;98.552;98.303;98.161;97.927;98.211;97.806;97.803;97.652;97.399;97.180;97.049;96.911;96.814;96.868;96.762;96.397;96.674;96.174;96.019;95.844;95.526;95.263;95.026;94.594;94.490;94.047;93.931;93.575;93.549;93.060;92.733;90.736;86.450;82.120;79.211;77.391;76.185;75.559;75.002;74.554;73.788;73.327;73.403;73.248;73.050;72.975;72.919;72.791;72.817;72.758;72.714;72.534;72.542;72.388;72.399;72.281;72.234;72.032;71.788;71.705;71.580;71.433;71.216;70.975;71.063;70.721;70.736
